2012-01-24T08:40:38.132+0000: 138505.657: [GC [PSYoungGen: 44448K->1592K(44672K)] 61767K->18911K(72448K), 0.0063190 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T08:43:16.354+0000: 138663.880: [GC [PSYoungGen: 9525K->1576K(44800K)] 26844K->18895K(72576K), 0.0055170 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T08:43:16.360+0000: 138663.885: [Full GC (System) [PSYoungGen: 1576K->0K(44800K)] [ParOldGen: 17319K->17910K(27776K)] 18895K->17910K(72576K) [PSPermGen: 44643K->44539K(47744K)], 0.3158560 secs] [Times: user=0.35 sys=0.00, real=0.31 secs] 
2012-01-24T08:57:04.815+0000: 139492.341: [GC [PSYoungGen: 42747K->424K(44928K)] 60658K->18334K(72704K), 0.0032070 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T09:10:00.449+0000: 140267.975: [GC [PSYoungGen: 43234K->744K(44992K)] 61144K->18654K(72768K), 0.0042420 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T09:25:28.105+0000: 141195.631: [GC [PSYoungGen: 43560K->904K(44864K)] 61470K->18814K(72640K), 0.0046750 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T09:43:16.676+0000: 142264.202: [GC [PSYoungGen: 38991K->936K(43840K)] 56902K->18846K(71616K), 0.0044830 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T09:43:16.681+0000: 142264.206: [Full GC (System) [PSYoungGen: 936K->0K(43840K)] [ParOldGen: 17910K->17896K(27776K)] 18846K->17896K(71616K) [PSPermGen: 44577K->44542K(47488K)], 0.2944520 secs] [Times: user=0.34 sys=0.00, real=0.29 secs] 
2012-01-24T09:56:55.585+0000: 143083.111: [GC [PSYoungGen: 42877K->424K(44864K)] 60773K->18320K(72640K), 0.0030100 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T10:12:08.710+0000: 143996.235: [GC [PSYoungGen: 43304K->715K(44864K)] 61200K->18612K(72640K), 0.0040880 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T10:29:24.284+0000: 145031.809: [GC [PSYoungGen: 43595K->971K(44736K)] 61492K->18868K(72512K), 0.0047570 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T10:43:16.977+0000: 145864.502: [GC [PSYoungGen: 40408K->912K(43904K)] 58305K->18808K(71680K), 0.0043010 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T10:43:16.981+0000: 145864.506: [Full GC (System) [PSYoungGen: 912K->0K(43904K)] [ParOldGen: 17896K->17751K(27776K)] 18808K->17751K(71680K) [PSPermGen: 44576K->44543K(47232K)], 0.2856510 secs] [Times: user=0.31 sys=0.00, real=0.28 secs] 
2012-01-24T10:58:51.208+0000: 146798.733: [GC [PSYoungGen: 42944K->408K(44736K)] 60695K->18159K(72512K), 0.0033040 secs] [Times: user=0.00 sys=0.00, real=0.02 secs] 
2012-01-24T11:13:04.645+0000: 147652.171: [GC [PSYoungGen: 43352K->635K(44736K)] 61103K->18386K(72512K), 0.0039300 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T11:30:00.399+0000: 148667.924: [GC [PSYoungGen: 43579K->920K(44608K)] 61330K->18671K(72384K), 0.0044050 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T11:43:17.268+0000: 149464.793: [GC [PSYoungGen: 42665K->800K(43840K)] 60416K->18551K(71616K), 0.0043820 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T11:43:17.272+0000: 149464.798: [Full GC (System) [PSYoungGen: 800K->0K(43840K)] [ParOldGen: 17751K->17772K(27776K)] 18551K->17772K(71616K) [PSPermGen: 44578K->44543K(46976K)], 0.2856130 secs] [Times: user=0.31 sys=0.00, real=0.29 secs] 
2012-01-24T11:57:47.103+0000: 150334.628: [GC [PSYoungGen: 43008K->424K(44608K)] 60780K->18196K(72384K), 0.0032170 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T12:10:59.251+0000: 151126.777: [GC [PSYoungGen: 43432K->608K(44608K)] 61204K->18380K(72384K), 0.0040980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T12:27:14.893+0000: 152102.419: [GC [PSYoungGen: 43616K->792K(44544K)] 61388K->18564K(72320K), 0.0044210 secs] [Times: user=0.00 sys=0.01, real=0.01 secs] 
2012-01-24T12:41:28.514+0000: 152956.039: [GC [PSYoungGen: 43864K->835K(44608K)] 61636K->18607K(72384K), 0.0047920 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T12:43:17.559+0000: 153065.085: [GC [PSYoungGen: 7903K->784K(44480K)] 25675K->18556K(72256K), 0.0040500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T12:43:17.563+0000: 153065.089: [Full GC (System) [PSYoungGen: 784K->0K(44480K)] [ParOldGen: 17772K->17782K(27776K)] 18556K->17782K(72256K) [PSPermGen: 44578K->44543K(46720K)], 0.2902490 secs] [Times: user=0.32 sys=0.00, real=0.29 secs] 
2012-01-24T12:57:44.121+0000: 153931.646: [GC [PSYoungGen: 43136K->448K(44544K)] 60918K->18230K(72320K), 0.0032530 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T13:16:55.285+0000: 155082.811: [GC [PSYoungGen: 43584K->648K(44480K)] 61366K->18430K(72256K), 0.0038940 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T13:31:08.142+0000: 155935.667: [GC [PSYoungGen: 43848K->880K(44544K)] 61630K->18662K(72320K), 0.0050740 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T13:43:17.855+0000: 156665.380: [GC [PSYoungGen: 30644K->896K(44608K)] 48427K->18678K(72384K), 0.0042240 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T13:43:17.859+0000: 156665.385: [Full GC (System) [PSYoungGen: 896K->0K(44608K)] [ParOldGen: 17782K->17775K(27776K)] 18678K->17775K(72384K) [PSPermGen: 44584K->44552K(46464K)], 0.2865180 secs] [Times: user=0.31 sys=0.00, real=0.28 secs] 
2012-01-24T13:57:34.082+0000: 157521.607: [GC [PSYoungGen: 43264K->448K(44608K)] 61039K->18223K(72384K), 0.0032380 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T14:12:47.641+0000: 158435.167: [GC [PSYoungGen: 43712K->656K(44544K)] 61487K->18431K(72320K), 0.0039000 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T14:30:00.383+0000: 159467.909: [GC [PSYoungGen: 43984K->1056K(44608K)] 61759K->18831K(72384K), 0.0048330 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T14:43:18.147+0000: 160265.672: [GC [PSYoungGen: 42065K->944K(44736K)] 59840K->18719K(72512K), 0.0044070 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T14:43:18.151+0000: 160265.677: [Full GC (System) [PSYoungGen: 944K->0K(44736K)] [ParOldGen: 17775K->17775K(27776K)] 18719K->17775K(72512K) [PSPermGen: 44585K->44552K(46208K)], 0.3012320 secs] [Times: user=0.33 sys=0.00, real=0.30 secs] 
2012-01-24T14:58:31.307+0000: 161178.832: [GC [PSYoungGen: 43392K->448K(44736K)] 61167K->18223K(72512K), 0.0032870 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T15:13:57.648+0000: 162105.174: [GC [PSYoungGen: 43840K->656K(44736K)] 61615K->18431K(72512K), 0.0038650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T15:30:00.402+0000: 163067.927: [GC [PSYoungGen: 44104K->1056K(44800K)] 61879K->18831K(72576K), 0.0045960 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T15:43:18.454+0000: 163865.979: [GC [PSYoungGen: 36755K->944K(44928K)] 54530K->18719K(72704K), 0.0042830 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T15:43:18.458+0000: 163865.984: [Full GC (System) [PSYoungGen: 944K->0K(44928K)] [ParOldGen: 17775K->17775K(27776K)] 18719K->17775K(72704K) [PSPermGen: 44585K->44552K(46208K)], 0.2797790 secs] [Times: user=0.30 sys=0.00, real=0.28 secs] 
2012-01-24T15:56:41.116+0000: 164668.642: [GC [PSYoungGen: 43520K->488K(44928K)] 61295K->18263K(72704K), 0.0037270 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T16:15:57.667+0000: 165825.193: [GC [PSYoungGen: 44008K->699K(44864K)] 61783K->18475K(72640K), 0.0042860 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T16:31:14.168+0000: 166741.694: [GC [PSYoungGen: 44283K->912K(44928K)] 62059K->18687K(72704K), 0.0047720 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T16:43:18.739+0000: 167466.265: [GC [PSYoungGen: 31544K->928K(44992K)] 49320K->18703K(72768K), 0.0044260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T16:43:18.744+0000: 167466.269: [Full GC (System) [PSYoungGen: 928K->0K(44992K)] [ParOldGen: 17775K->17782K(27776K)] 18703K->17782K(72768K) [PSPermGen: 44585K->44553K(45952K)], 0.2880170 secs] [Times: user=0.31 sys=0.00, real=0.29 secs] 
2012-01-24T16:57:43.863+0000: 168331.388: [GC [PSYoungGen: 43648K->440K(44992K)] 61430K->18222K(72768K), 0.0032160 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T17:10:57.939+0000: 169125.465: [GC [PSYoungGen: 44088K->477K(45056K)] 61870K->18259K(72832K), 0.0031530 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T17:26:15.630+0000: 170043.156: [GC [PSYoungGen: 44189K->733K(45056K)] 61971K->18515K(72832K), 0.0040790 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T17:39:31.671+0000: 170839.197: [GC [PSYoungGen: 44445K->773K(45056K)] 62227K->18555K(72832K), 0.0041140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T17:43:19.033+0000: 171066.558: [GC [PSYoungGen: 12011K->757K(44544K)] 29793K->18539K(72320K), 0.0034430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T17:43:19.037+0000: 171066.562: [Full GC (System) [PSYoungGen: 757K->0K(44544K)] [ParOldGen: 17782K->17820K(27776K)] 18539K->17820K(72320K) [PSPermGen: 44592K->44553K(45696K)], 0.2910800 secs] [Times: user=0.32 sys=0.00, real=0.30 secs] 
2012-01-24T17:56:51.869+0000: 171879.394: [GC [PSYoungGen: 43776K->440K(44992K)] 61596K->18260K(72768K), 0.0029970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T18:10:00.387+0000: 172667.912: [GC [PSYoungGen: 44216K->832K(44992K)] 62036K->18652K(72768K), 0.0044460 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T18:24:23.435+0000: 173530.960: [GC [PSYoungGen: 44608K->888K(45056K)] 62428K->18708K(72832K), 0.0046020 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T18:37:39.002+0000: 174326.527: [GC [PSYoungGen: 44728K->981K(45056K)] 62548K->18801K(72832K), 0.0045500 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T18:43:19.329+0000: 174666.854: [GC [PSYoungGen: 19301K->944K(45184K)] 37121K->18764K(72960K), 0.0045680 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T18:43:19.333+0000: 174666.859: [Full GC (System) [PSYoungGen: 944K->0K(45184K)] [ParOldGen: 17820K->17833K(27776K)] 18764K->17833K(72960K) [PSPermGen: 44593K->44557K(45696K)], 0.2904000 secs] [Times: user=0.31 sys=0.00, real=0.29 secs] 
2012-01-24T18:56:06.680+0000: 175434.205: [GC [PSYoungGen: 43904K->448K(45184K)] 61737K->18281K(72960K), 0.0033960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T19:14:22.555+0000: 176530.080: [GC [PSYoungGen: 44352K->648K(45248K)] 62185K->18481K(73024K), 0.0043060 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T19:29:11.287+0000: 177418.813: [GC [PSYoungGen: 44616K->896K(45248K)] 62449K->18729K(73024K), 0.0050870 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T19:41:55.172+0000: 178182.697: [GC [PSYoungGen: 44864K->936K(45312K)] 62697K->18769K(73088K), 0.0054150 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T19:43:19.625+0000: 178267.150: [GC [PSYoungGen: 5577K->912K(45312K)] 23411K->18745K(73088K), 0.0038120 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T19:43:19.629+0000: 178267.154: [Full GC (System) [PSYoungGen: 912K->0K(45312K)] [ParOldGen: 17833K->17829K(27776K)] 18745K->17829K(73088K) [PSPermGen: 44601K->44566K(45440K)], 0.2861250 secs] [Times: user=0.31 sys=0.00, real=0.28 secs] 
2012-01-24T19:56:12.397+0000: 179039.922: [GC [PSYoungGen: 44032K->432K(45248K)] 61861K->18261K(73024K), 0.0033050 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T20:10:00.482+0000: 179868.007: [GC [PSYoungGen: 44372K->832K(45312K)] 62202K->18661K(73088K), 0.0044340 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T20:24:30.060+0000: 180737.585: [GC [PSYoungGen: 44800K->864K(45312K)] 62629K->18693K(73088K), 0.0044140 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T20:38:02.552+0000: 181550.078: [GC [PSYoungGen: 44896K->864K(45312K)] 62725K->18693K(73088K), 0.0042530 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T20:43:19.916+0000: 181867.442: [GC [PSYoungGen: 19442K->848K(45248K)] 37272K->18677K(73024K), 0.0039860 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T20:43:19.920+0000: 181867.446: [Full GC (System) [PSYoungGen: 848K->0K(45248K)] [ParOldGen: 17829K->17829K(27776K)] 18677K->17829K(73024K) [PSPermGen: 44603K->44567K(45440K)], 0.2831080 secs] [Times: user=0.30 sys=0.00, real=0.28 secs] 
2012-01-24T21:00:24.240+0000: 182891.766: [GC [PSYoungGen: 44096K->704K(45312K)] 61925K->18534K(73088K), 0.0042330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T21:17:40.912+0000: 183928.438: [GC [PSYoungGen: 44800K->691K(45376K)] 62630K->18521K(73152K), 0.0039880 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T21:30:57.087+0000: 184724.612: [GC [PSYoungGen: 44851K->944K(45376K)] 62681K->18773K(73152K), 0.0050910 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T21:43:20.205+0000: 185467.730: [GC [PSYoungGen: 39584K->896K(45440K)] 57414K->18725K(73216K), 0.0051770 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T21:43:20.210+0000: 185467.736: [Full GC (System) [PSYoungGen: 896K->0K(45440K)] [ParOldGen: 17829K->17830K(27776K)] 18725K->17830K(73216K) [PSPermGen: 44667K->44567K(45440K)], 0.2861010 secs] [Times: user=0.31 sys=0.00, real=0.28 secs] 
2012-01-24T22:01:29.408+0000: 186556.933: [GC [PSYoungGen: 44224K->640K(45440K)] 62054K->18470K(73216K), 0.0047590 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T22:19:44.813+0000: 187652.338: [GC [PSYoungGen: 44864K->677K(45504K)] 62694K->18508K(73280K), 0.0038280 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T22:33:00.155+0000: 188447.681: [GC [PSYoungGen: 44965K->896K(45504K)] 62796K->18726K(73280K), 0.0050360 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T22:43:20.498+0000: 189068.023: [GC [PSYoungGen: 34028K->912K(45568K)] 51859K->18742K(73344K), 0.0044410 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T22:43:20.502+0000: 189068.028: [Full GC (System) [PSYoungGen: 912K->0K(45568K)] [ParOldGen: 17830K->17832K(27776K)] 18742K->17832K(73344K) [PSPermGen: 44600K->44567K(45184K)], 0.3190440 secs] [Times: user=0.33 sys=0.00, real=0.32 secs] 
2012-01-24T22:56:30.047+0000: 189857.572: [GC [PSYoungGen: 44352K->440K(45568K)] 62184K->18272K(73344K), 0.0031660 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T23:10:02.400+0000: 190669.926: [GC [PSYoungGen: 44786K->752K(45504K)] 62619K->18584K(73280K), 0.0039100 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-24T23:29:05.053+0000: 191812.578: [GC [PSYoungGen: 45168K->880K(45568K)] 63000K->18712K(73344K), 0.0045930 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-24T23:42:22.887+0000: 192610.413: [GC [PSYoungGen: 45296K->920K(45696K)] 63128K->18752K(73472K), 0.0050550 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-24T23:43:20.823+0000: 192668.348: [GC [PSYoungGen: 3354K->880K(45696K)] 21187K->18712K(73472K), 0.0036890 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-24T23:43:20.826+0000: 192668.352: [Full GC (System) [PSYoungGen: 880K->0K(45696K)] [ParOldGen: 17832K->17833K(27776K)] 18712K->17833K(73472K) [PSPermGen: 44603K->44567K(45184K)], 0.2893620 secs] [Times: user=0.31 sys=0.00, real=0.29 secs] 
2012-01-24T23:55:39.458+0000: 193406.983: [GC [PSYoungGen: 44480K->432K(45696K)] 62313K->18265K(73472K), 0.0037960 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T00:10:00.397+0000: 194267.922: [GC [PSYoungGen: 44911K->827K(45696K)] 62745K->18661K(73472K), 0.0038270 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T00:23:13.479+0000: 195061.005: [GC [PSYoungGen: 45307K->1133K(45696K)] 63141K->18967K(73472K), 0.0053790 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-25T00:36:30.891+0000: 195858.416: [GC [PSYoungGen: 45613K->1125K(45760K)] 63447K->18959K(73536K), 0.0046980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T00:43:21.117+0000: 196268.642: [GC [PSYoungGen: 20645K->1050K(45824K)] 38478K->18883K(73600K), 0.0042210 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-25T00:43:21.121+0000: 196268.647: [Full GC (System) [PSYoungGen: 1050K->0K(45824K)] [ParOldGen: 17833K->17837K(27776K)] 18883K->17837K(73600K) [PSPermGen: 44604K->44568K(45184K)], 0.2839350 secs] [Times: user=0.29 sys=0.00, real=0.28 secs] 
2012-01-25T01:00:54.740+0000: 197322.265: [GC [PSYoungGen: 44480K->640K(45888K)] 62317K->18477K(73664K), 0.0041260 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T01:14:11.162+0000: 198118.687: [GC [PSYoungGen: 45120K->640K(45824K)] 62957K->18477K(73600K), 0.0038300 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T01:28:55.117+0000: 199002.643: [GC [PSYoungGen: 45184K->880K(45888K)] 63021K->18717K(73664K), 0.0045080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T01:43:21.406+0000: 199868.932: [GC [PSYoungGen: 35376K->904K(45952K)] 53214K->18741K(73728K), 0.0042890 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T01:43:21.411+0000: 199868.936: [Full GC (System) [PSYoungGen: 904K->0K(45952K)] [ParOldGen: 17837K->17846K(27776K)] 18741K->17846K(73728K) [PSPermGen: 44604K->44568K(45184K)], 0.2867130 secs] [Times: user=0.31 sys=0.00, real=0.29 secs] 
2012-01-25T01:55:57.609+0000: 200625.134: [GC [PSYoungGen: 44608K->432K(45952K)] 62454K->18278K(73728K), 0.0031350 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-25T02:10:00.361+0000: 201467.886: [GC [PSYoungGen: 45026K->736K(45888K)] 62873K->18582K(73664K), 0.0037970 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-25T02:24:33.602+0000: 202341.128: [GC [PSYoungGen: 45408K->888K(45952K)] 63254K->18734K(73728K), 0.0044900 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T02:37:50.064+0000: 203137.589: [GC [PSYoungGen: 45560K->944K(46016K)] 63406K->18790K(73792K), 0.0045180 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T02:43:21.699+0000: 203469.224: [GC [PSYoungGen: 19498K->944K(46016K)] 37344K->18790K(73792K), 0.0041060 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T02:43:21.703+0000: 203469.228: [Full GC (System) [PSYoungGen: 944K->0K(46016K)] [ParOldGen: 17846K->17840K(27776K)] 18790K->17840K(73792K) [PSPermGen: 44603K->44568K(45184K)], 0.2924620 secs] [Times: user=0.31 sys=0.00, real=0.29 secs] 
2012-01-25T02:56:13.182+0000: 204240.708: [GC [PSYoungGen: 44736K->432K(45952K)] 62576K->18272K(73728K), 0.0030820 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T03:10:00.387+0000: 205067.912: [GC [PSYoungGen: 45104K->848K(46016K)] 62944K->18688K(73792K), 0.0041260 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-25T03:24:48.283+0000: 205955.808: [GC [PSYoungGen: 45520K->688K(46016K)] 63360K->18528K(73792K), 0.0040350 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-25T03:38:05.614+0000: 206753.140: [GC [PSYoungGen: 45424K->736K(46016K)] 63264K->18576K(73792K), 0.0038120 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T03:43:21.996+0000: 207069.522: [GC [PSYoungGen: 19786K->960K(45952K)] 37627K->18800K(73728K), 0.0043240 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T03:43:22.001+0000: 207069.526: [Full GC (System) [PSYoungGen: 960K->0K(45952K)] [ParOldGen: 17840K->17846K(27776K)] 18800K->17846K(73728K) [PSPermGen: 44605K->44568K(44928K)], 0.2881090 secs] [Times: user=0.30 sys=0.00, real=0.29 secs] 
2012-01-25T03:56:28.826+0000: 207856.352: [GC [PSYoungGen: 44736K->432K(46016K)] 62582K->18278K(73792K), 0.0032540 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T04:10:00.370+0000: 208667.895: [GC [PSYoungGen: 45159K->784K(45952K)] 63005K->18630K(73728K), 0.0044200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T04:23:02.085+0000: 209449.611: [GC [PSYoungGen: 45584K->896K(46016K)] 63430K->18742K(73792K), 0.0051310 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-25T04:36:19.020+0000: 210246.545: [GC [PSYoungGen: 45696K->928K(46016K)] 63542K->18774K(73792K), 0.0048600 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-25T04:43:22.290+0000: 210669.816: [GC [PSYoungGen: 20631K->944K(46080K)] 38478K->18790K(73856K), 0.0041950 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2012-01-25T04:43:22.295+0000: 210669.820: [Full GC (System) [PSYoungGen: 944K->0K(46080K)] [ParOldGen: 17846K->17850K(27776K)] 18790K->17850K(73856K) [PSPermGen: 44605K->44569K(44928K)], 0.2843660 secs] [Times: user=0.29 sys=0.00, real=0.29 secs] 
2012-01-25T04:55:43.774+0000: 211411.300: [GC [PSYoungGen: 44800K->499K(46144K)] 62650K->18350K(73920K), 0.0032550 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T05:10:00.364+0000: 212267.889: [GC [PSYoungGen: 45358K->784K(46144K)] 63208K->18634K(73920K), 0.0037750 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T05:23:20.355+0000: 213067.880: [GC [PSYoungGen: 45648K->888K(46144K)] 63498K->18738K(73920K), 0.0047660 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-25T05:35:35.997+0000: 213803.522: [GC [PSYoungGen: 45816K->1000K(46144K)] 63666K->18850K(73920K), 0.0048480 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T05:43:22.580+0000: 214270.105: [GC [PSYoungGen: 24916K->944K(46272K)] 42767K->18794K(74048K), 0.0045150 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
2012-01-25T05:43:22.585+0000: 214270.110: [Full GC (System) [PSYoungGen: 944K->0K(46272K)] [ParOldGen: 17850K->17849K(27776K)] 18794K->17849K(74048K) [PSPermGen: 44642K->44569K(44928K)], 0.2893910 secs] [Times: user=0.30 sys=0.00, real=0.29 secs] 
2012-01-25T05:56:00.465+0000: 215027.990: [GC [PSYoungGen: 44992K->483K(46272K)] 62841K->18333K(74048K), 0.0032430 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-25T06:10:00.352+0000: 215867.877: [GC [PSYoungGen: 45456K->840K(46336K)] 63306K->18689K(74112K), 0.0039710 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T06:23:35.017+0000: 216682.542: [GC [PSYoungGen: 45896K->856K(46336K)] 63745K->18705K(74112K), 0.0046640 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T06:36:52.009+0000: 217479.534: [GC [PSYoungGen: 45912K->893K(46336K)] 63761K->18742K(74112K), 0.0046480 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T06:43:22.875+0000: 217870.401: [GC [PSYoungGen: 21922K->832K(46336K)] 39772K->18681K(74112K), 0.0040230 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2012-01-25T06:43:22.879+0000: 217870.405: [Full GC (System) [PSYoungGen: 832K->0K(46336K)] [ParOldGen: 17849K->17851K(27776K)] 18681K->17851K(74112K) [PSPermGen: 44644K->44569K(44928K)], 0.2893710 secs] [Times: user=0.30 sys=0.00, real=0.29 secs] 
2012-01-25T06:56:18.195+0000: 218645.721: [GC [PSYoungGen: 45078K->432K(46336K)] 62930K->18283K(74112K), 0.0035690 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2012-01-25T07:10:00.413+0000: 219467.938: [GC [PSYoungGen: 45527K->784K(46336K)] 63379K->18636K(74112K), 0.0038520 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2012-01-25T07:23:57.912+0000: 220305.437: [GC [PSYoungGen: 45904K->888K(46400K)] 63756K->18739K(74176K), 0.0049190 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
